title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-02-01,2013-07-31
---------
Day,"[64] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[256] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[1] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[100] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[200] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[250] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[106] XSEDE Utilization (%)","[125] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[66] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[160] XSEDE Utilization (%)","[224] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[150] XSEDE Utilization (%)","[192] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[240] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[181] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[252] XSEDE Utilization (%)","[120] XSEDE Utilization (%)","[54] XSEDE Utilization (%)","[132] XSEDE Utilization (%)","[45] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[72] XSEDE Utilization (%)","[39] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[375] XSEDE Utilization (%)","[183] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[500] XSEDE Utilization (%)","[169] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[208] XSEDE Utilization (%)","[61] XSEDE Utilization (%)","[1024] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[512] XSEDE Utilization (%)","[90] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[104] XSEDE Utilization (%)","[123] XSEDE Utilization (%)","[384] XSEDE Utilization (%)","[75] XSEDE Utilization (%)","[63] XSEDE Utilization (%)","[41] XSEDE Utilization (%)","[156] XSEDE Utilization (%)","[27] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[204] XSEDE Utilization (%)","[162] XSEDE Utilization (%)","[144] XSEDE Utilization (%)","[112] XSEDE Utilization (%)","[135] XSEDE Utilization (%)","[113] XSEDE Utilization (%)","[4096] XSEDE Utilization (%)","[165] XSEDE Utilization (%)","[241] XSEDE Utilization (%)","[155] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[99] XSEDE Utilization (%)","[76] XSEDE Utilization (%)","[121] XSEDE Utilization (%)","[216] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[84] XSEDE Utilization (%)","[51] XSEDE Utilization (%)","[49] XSEDE Utilization (%)","[180] XSEDE Utilization (%)","[460] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[274] XSEDE Utilization (%)","[136] XSEDE Utilization (%)","[2048] XSEDE Utilization (%)","[400] XSEDE Utilization (%)","[161] XSEDE Utilization (%)","[101] XSEDE Utilization (%)","[105] XSEDE Utilization (%)","[56] XSEDE Utilization (%)","[140] XSEDE Utilization (%)","[58] XSEDE Utilization (%)","[187] XSEDE Utilization (%)","[94] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[188] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[170] XSEDE Utilization (%)","[251] XSEDE Utilization (%)","[65] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[225] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[130] XSEDE Utilization (%)","[1000] XSEDE Utilization (%)","[69] XSEDE Utilization (%)","[118] XSEDE Utilization (%)","[5625] XSEDE Utilization (%)","[171] XSEDE Utilization (%)","[73] XSEDE Utilization (%)","[53] XSEDE Utilization (%)","[85] XSEDE Utilization (%)","[202] XSEDE Utilization (%)","[29] XSEDE Utilization (%)","[88] XSEDE Utilization (%)","[102] XSEDE Utilization (%)","[108] XSEDE Utilization (%)","[345] XSEDE Utilization (%)","[70] XSEDE Utilization (%)","[91] XSEDE Utilization (%)","[139] XSEDE Utilization (%)","[234] XSEDE Utilization (%)","[201] XSEDE Utilization (%)","[153] XSEDE Utilization (%)","[3000] XSEDE Utilization (%)","[196] XSEDE Utilization (%)","[2400] XSEDE Utilization (%)","[81] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[37] XSEDE Utilization (%)","[3200] XSEDE Utilization (%)","[3500] XSEDE Utilization (%)","[220] XSEDE Utilization (%)","[210] XSEDE Utilization (%)","[205] XSEDE Utilization (%)","[68] XSEDE Utilization (%)","[312] XSEDE Utilization (%)","[95] XSEDE Utilization (%)","[151] XSEDE Utilization (%)","[127] XSEDE Utilization (%)","[114] XSEDE Utilization (%)","[47] XSEDE Utilization (%)","[57] XSEDE Utilization (%)","[78] XSEDE Utilization (%)","[168] XSEDE Utilization (%)","[211] XSEDE Utilization (%)","[117] XSEDE Utilization (%)","[372] XSEDE Utilization (%)","[253] XSEDE Utilization (%)","[768] XSEDE Utilization (%)","[142] XSEDE Utilization (%)","[255] XSEDE Utilization (%)","[67] XSEDE Utilization (%)","[116] XSEDE Utilization (%)","[245] XSEDE Utilization (%)","[518] XSEDE Utilization (%)","[111] XSEDE Utilization (%)","[450] XSEDE Utilization (%)","[236] XSEDE Utilization (%)","[93] XSEDE Utilization (%)","[164] XSEDE Utilization (%)","[203] XSEDE Utilization (%)","[350] XSEDE Utilization (%)","[700] XSEDE Utilization (%)","[124] XSEDE Utilization (%)","[110] XSEDE Utilization (%)","[185] XSEDE Utilization (%)","[861] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[341] XSEDE Utilization (%)","[300] XSEDE Utilization (%)","[129] XSEDE Utilization (%)","[190] XSEDE Utilization (%)","[213] XSEDE Utilization (%)","[62] XSEDE Utilization (%)","[133] XSEDE Utilization (%)","[77] XSEDE Utilization (%)","[689] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[195] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[243] XSEDE Utilization (%)","[197] XSEDE Utilization (%)","[138] XSEDE Utilization (%)","[71] XSEDE Utilization (%)","[720] XSEDE Utilization (%)","[149] XSEDE Utilization (%)"
2013-02-01,18.338914610,3.541512343,0.230504114,2.289724795,2.125413136,4.307646132,2.076286806,0.675128603,0.375251976,1.218472706,1.002507713,2.448495370,7.078749507,0.297192075,0.029658565,0.727062835,0,0.215854072,3.060136958,0.654722864,0,0.380941357,0,0,0.019877871,0,0.134845197,0.002636316,0,0.218186365,0.520320941,0.005395205,0.595640431,0.818383486,0.014257813,0.080524211,0,0,1.169583898,0,0,0,0,0,0.582347729,0,0,0,0,0,0,0.473544800,0,0,0,0,0,0,0.203703704,0,0.150102883,0,0.885991753,0.021161666,0.435165894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-02,24.495473258,2.836445471,0,1.334214247,1.589652461,3.559599252,2.386331742,0.327752057,0.281733466,1.735910174,1.519643776,1.199383522,1.066355618,0.186778424,0.557078672,0.838746623,0,0.182313368,2.742653677,0.242300026,0,0.554798421,1.035262750,0,0.004940082,0,0.068522135,0.010320218,0.003645833,0.194504729,0.891012813,0,0,0.454704377,0,0,0,0,0.349769522,0.167140480,0,0,0,0,0.201072410,0,0,0.000321303,0.051593646,0,0,0,0,0,0,0,0,0,0,0.112136705,0,0,0.705629101,0,0.412647895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099382718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022865225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012283587,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-03,10.540342082,2.819839898,1.961934159,0.873353909,1.698257460,2.199865772,2.350103276,0,0.195729244,0.518623006,0.951388884,0.692748522,0.528607250,0.159997102,0.000442066,0.390643084,0.564737653,0.015857689,1.881229103,0.804349921,0,0.699672069,0.814919302,0,0.287972408,0,0.139245153,0,0,0,0.695991677,0,0.303047838,0,0,0,0,0,1.688982729,0,0,0,0,0,0,0.011042996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968582822,0,0.550994249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257509684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-04,8.335095165,3.545624358,2.247325100,1.696039094,1.727477177,4.579357951,2.360546292,0.000797327,0.661784243,2.113594718,0.842849790,1.270636411,0.813493435,0.348992694,1.232359583,0.417076583,0.278674769,0.341231436,0.367798353,1.132571375,0,0.407364005,0,0,0.393288448,0,0.155146846,0,0,0.101728271,0,0,1.065895060,0.936841923,0,0,0,0,1.894545519,0,0,0,0,0,0.781023944,0,0,0,0,0,0,0.148078220,0,0,0,0,0,0,0,0.036226047,0,0,1.481820670,0.005375520,0.664663705,0,0,0,0,0.639666522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011041187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-05,8.817116772,3.910570977,0.701543213,2.384014920,2.524946949,4.881383423,1.957464496,0.323585395,0.596340101,0.725127799,0.840888627,2.828575105,1.078327551,0.164476034,0.630031512,0.624493634,0,0.604894870,0,1.629292051,0,0.640002894,0,0,0.162597656,0,0.031036603,0,0,0.605158303,0.133624295,0,0.919097222,1.190632636,0,0,0,0,1.527500276,0,0,0,0,0,0.273726852,0.027058218,0,0,0,0,0,0.189166983,0,0,0,0,0,0,0,0.064714749,0,1.562753183,0.277705440,0,0.682413032,0,0,0,0,1.102674696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132123481,0,0,0,0,0.000683191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201144748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125994046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107241030,0,0,0,0,0.049440990,0.047401458,0,0,0,0,0,0.027476572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-06,13.547916662,5.334937636,0.459053498,2.092071759,1.905269423,4.563204093,2.094433395,0.279140946,0.357495407,0,1.664938594,2.500920306,1.676834970,0.708130787,0.526903696,1.139341001,0.075327931,0.604453604,0,4.067692261,0,1.713430754,0,0,0.151191370,0,0.000030744,0,0,1.185176143,0,0,2.815856481,0.806789325,0,0,0.029272764,0.409953704,0.139624123,0.257628038,0,0,0.146093750,0,0.181441696,0,0,0.619492061,0.051833966,0,0,0.141703640,0,0.134102724,0,0,0,0,0,0.274861351,0,0,0,0,0.528715355,0,0,0,0,1.459738498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040407986,0,0,0.136368512,0,0.075918692,1.162237974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373517072,0,0,0,0,0,0,0,0,0,0,0,0.097885322,0.190534175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180779803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005908203,0,0,0,0,0
2013-02-07,12.015277782,3.427822763,1.278909465,2.084059927,2.828565443,4.645609881,1.929097941,0.233230451,0.530160527,0.009805813,1.199323238,3.397055040,2.048316940,0.562197383,0.606977801,1.204041282,0,0.502273817,0,3.798305682,0,1.858024699,0,0,0.125063296,0,0.000470197,0,0,2.322178214,0.167231305,0.132318192,0.565856481,2.502260561,0,0,0,1.627141204,0.685172924,0.761986400,0,0,0,0,0.025643808,0.003142280,0,1.071664619,0.126976635,0,0,0.041462918,0,0.122930329,0,0,0,0,0,0.213505900,0,0,0,0.000218822,0.254970626,0,0,0,0,0.587320964,0,0,0,0,0,0,0,0,0,0,1.393722069,0,0,0,0,0,0,0,0,0,0.079015562,0,0,0,0,2.042189105,0,0,0,0,0.033596965,0,0,0,0,0,0,0,0,0.119082153,0,0,0,0,0,0,0.006872106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004515096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315831163,0,0,0,0,0.249103809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-08,10.544765951,4.637210657,6.342386827,0.817303236,4.495550392,4.919696832,2.441246293,0.001105966,0.735466114,0,0.379910943,2.024811926,2.405000958,0.536464365,0.403529288,0.920247396,0.007021606,0.607390535,0,0.016878861,0,1.550313463,0,0,0.057407208,0,0.002638527,0.003375773,0,1.279688703,0.866679127,0,1.969058643,0.908037349,0,0,0,0,1.695020137,0.656278935,0,0,0.001529948,0,0.676938657,0.003025535,0,1.776889228,0.096298910,0,0,0.071017795,0,0,0,0,0,0,0,0,0,0,0,0.006630977,0.283814982,0,0,0,0,0,0,0,0,0,0,0,0.249707031,0,0,0,1.169567622,0,0,0,0,0,0,0,0,0,0.162160816,0.002498069,0.001434701,0.001467055,0,2.004846644,0,0,0,0,0,0,0,0,0,0,0.001561695,0,0,0,0,0,0.262823911,0,0.002716693,0,0,0,0.196725098,0,0,0,0,0,0.214791305,0,0.002305773,0,0.000163163,0,0.152406444,0.163368056,1.134693287,0,0,0,0,0,0,0,0,0,0.002408854,0,0.000996257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260170718,0,0,0,0,0,0.218251270,0,0,0.174979908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025679977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001868933,0,0
2013-02-09,16.241319435,4.894441230,2.084773659,0.829153800,3.399959803,2.358314856,2.367225681,0.008050411,0.757296102,0,0.389033560,0.332421070,1.376027186,0.228929154,0.258570041,0.844871238,0.543952546,0.370279948,0,0,0,0.481833523,0,0,0.887421030,0,0.000240524,0,0,4.335346738,0.226257071,0,0,0.160560135,0,0,0,0,1.603767999,0.058080150,0,0,0,0,0.104347512,0.000120967,0,1.239697266,0,0,0,0.365235980,0,0,0,0,0,0,0,0.002042743,0,0,0,0.030431776,0.220623151,0,0,0,0,0,0,0,0,0,0.231915509,0,0,0,0,0,0.860855717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256914302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-10,18.538323039,3.921666029,1.213631687,1.070563269,1.089584929,2.365743946,2.140983688,0.716409465,1.029526747,0,0.519185633,0.702767329,0.550819833,0.212699531,0.278925135,0.968743969,0.823659338,0.275643808,0,0,0,0.793407597,0,0,0.470362535,0,0,0,0,3.406768424,0,0,0,0.122326511,0,0,0,0,0.983188052,0,0,0,0,0,0,0,0,1.898317541,0,0,0,0.183335345,0,0,0,0,0,0,0,0,0,0,0,0,0.143190186,0,0,0,0,0,0,0,0,0,0.228961711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147273664,0,0,0,0,0,0,0,0.045582560,0,0,1.340016760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014003422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
