Day,[127] Wait Hours: Per Job,[86] Wait Hours: Per Job,[99] Wait Hours: Per Job,[104] Wait Hours: Per Job,[40] Wait Hours: Per Job,[17] Wait Hours: Per Job,[240] Wait Hours: Per Job,[58] Wait Hours: Per Job,[28] Wait Hours: Per Job,[155] Wait Hours: Per Job,[95] Wait Hours: Per Job,[945] Wait Hours: Per Job,[20] Wait Hours: Per Job,[30] Wait Hours: Per Job,[255] Wait Hours: Per Job,[78] Wait Hours: Per Job,[26] Wait Hours: Per Job,[473] Wait Hours: Per Job,[60] Wait Hours: Per Job,[69] Wait Hours: Per Job,[114] Wait Hours: Per Job,[84] Wait Hours: Per Job,[44] Wait Hours: Per Job,[15] Wait Hours: Per Job,[116] Wait Hours: Per Job,[119] Wait Hours: Per Job,[34] Wait Hours: Per Job,[14] Wait Hours: Per Job,[407] Wait Hours: Per Job,[47] Wait Hours: Per Job,[42] Wait Hours: Per Job,[25] Wait Hours: Per Job,[211] Wait Hours: Per Job,[3] Wait Hours: Per Job,[2048] Wait Hours: Per Job,[108] Wait Hours: Per Job,[45] Wait Hours: Per Job,[83] Wait Hours: Per Job,[38] Wait Hours: Per Job,[11] Wait Hours: Per Job,[39] Wait Hours: Per Job,[216] Wait Hours: Per Job,[100] Wait Hours: Per Job,[4096] Wait Hours: Per Job,[6] Wait Hours: Per Job,[4] Wait Hours: Per Job,[9] Wait Hours: Per Job,[154] Wait Hours: Per Job,[32] Wait Hours: Per Job,[51] Wait Hours: Per Job,[18] Wait Hours: Per Job,[53] Wait Hours: Per Job,[12] Wait Hours: Per Job,[37] Wait Hours: Per Job,[7] Wait Hours: Per Job,[224] Wait Hours: Per Job,[63] Wait Hours: Per Job,[89] Wait Hours: Per Job,[19] Wait Hours: Per Job,[54] Wait Hours: Per Job,[50] Wait Hours: Per Job,[64] Wait Hours: Per Job,[117] Wait Hours: Per Job,[10] Wait Hours: Per Job,[36] Wait Hours: Per Job,[16] Wait Hours: Per Job,[129] Wait Hours: Per Job,[48] Wait Hours: Per Job,[8] Wait Hours: Per Job,[112] Wait Hours: Per Job,[160] Wait Hours: Per Job,[90] Wait Hours: Per Job,[176] Wait Hours: Per Job,[179] Wait Hours: Per Job,[102] Wait Hours: Per Job,[1728] Wait Hours: Per Job,[13] Wait Hours: Per Job,[175] Wait Hours: Per Job,[151] Wait Hours: Per Job,[61] Wait Hours: Per Job,[72] Wait Hours: Per Job,[65] Wait Hours: Per Job,[75] Wait Hours: Per Job,[252] Wait Hours: Per Job,[56] Wait Hours: Per Job,[22] Wait Hours: Per Job,[960] Wait Hours: Per Job,[55] Wait Hours: Per Job,[2] Wait Hours: Per Job,[62] Wait Hours: Per Job,[43] Wait Hours: Per Job,[71] Wait Hours: Per Job,[120] Wait Hours: Per Job,[27] Wait Hours: Per Job,[80] Wait Hours: Per Job,[46] Wait Hours: Per Job,[153] Wait Hours: Per Job,[59] Wait Hours: Per Job,[88] Wait Hours: Per Job,[49] Wait Hours: Per Job,[122] Wait Hours: Per Job,[96] Wait Hours: Per Job,[33] Wait Hours: Per Job,[140] Wait Hours: Per Job,[24] Wait Hours: Per Job,[204] Wait Hours: Per Job,[23] Wait Hours: Per Job,[77] Wait Hours: Per Job,[121] Wait Hours: Per Job,[29] Wait Hours: Per Job,[57] Wait Hours: Per Job,[288] Wait Hours: Per Job,[729] Wait Hours: Per Job,[1] Wait Hours: Per Job,[128] Wait Hours: Per Job,[180] Wait Hours: Per Job,[769] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[126] Wait Hours: Per Job,[864] Wait Hours: Per Job,[512] Wait Hours: Per Job,[135] Wait Hours: Per Job,[157] Wait Hours: Per Job,[94] Wait Hours: Per Job,[35] Wait Hours: Per Job,[690] Wait Hours: Per Job,[256] Wait Hours: Per Job,[68] Wait Hours: Per Job,[79] Wait Hours: Per Job,[101] Wait Hours: Per Job,[192] Wait Hours: Per Job,[93] Wait Hours: Per Job,[162] Wait Hours: Per Job,[52] Wait Hours: Per Job,[250] Wait Hours: Per Job,[168] Wait Hours: Per Job,[21] Wait Hours: Per Job,[118] Wait Hours: Per Job,[150] Wait Hours: Per Job,[81] Wait Hours: Per Job,[5] Wait Hours: Per Job,[41] Wait Hours: Per Job,[76] Wait Hours: Per Job,[680] Wait Hours: Per Job,[70] Wait Hours: Per Job,[234] Wait Hours: Per Job,[188] Wait Hours: Per Job,[31] Wait Hours: Per Job,[98] Wait Hours: Per Job,[248] Wait Hours: Per Job,[480] Wait Hours: Per Job,[576] Wait Hours: Per Job,[225] Wait Hours: Per Job,[220] Wait Hours: Per Job,[500] Wait Hours: Per Job,[105] Wait Hours: Per Job,[300] Wait Hours: Per Job,[600] Wait Hours: Per Job,[85] Wait Hours: Per Job,[313] Wait Hours: Per Job,[235] Wait Hours: Per Job,[132] Wait Hours: Per Job,[133] Wait Hours: Per Job,[187] Wait Hours: Per Job,[320] Wait Hours: Per Job,[103] Wait Hours: Per Job,[172] Wait Hours: Per Job,[144] Wait Hours: Per Job,[125] Wait Hours: Per Job,[123] Wait Hours: Per Job,[640] Wait Hours: Per Job,[200] Wait Hours: Per Job,[324] Wait Hours: Per Job,[1000] Wait Hours: Per Job,[768] Wait Hours: Per Job,[74] Wait Hours: Per Job,[197] Wait Hours: Per Job,[183] Wait Hours: Per Job,[384] Wait Hours: Per Job,[700] Wait Hours: Per Job,[620] Wait Hours: Per Job,[82] Wait Hours: Per Job,[138] Wait Hours: Per Job,[152] Wait Hours: Per Job,[529] Wait Hours: Per Job,[124] Wait Hours: Per Job,[169] Wait Hours: Per Job,[207] Wait Hours: Per Job,[92] Wait Hours: Per Job,[66] Wait Hours: Per Job,[184] Wait Hours: Per Job,[800] Wait Hours: Per Job,[660] Wait Hours: Per Job,[720] Wait Hours: Per Job,[486] Wait Hours: Per Job,[208] Wait Hours: Per Job,[236] Wait Hours: Per Job,[113] Wait Hours: Per Job,[650] Wait Hours: Per Job,[189] Wait Hours: Per Job,[137] Wait Hours: Per Job,[147] Wait Hours: Per Job,[750] Wait Hours: Per Job,[375] Wait Hours: Per Job,[760] Wait Hours: Per Job,[210] Wait Hours: Per Job,[205] Wait Hours: Per Job,[745] Wait Hours: Per Job,[143] Wait Hours: Per Job,[203] Wait Hours: Per Job,[725] Wait Hours: Per Job,[740] Wait Hours: Per Job,[358] Wait Hours: Per Job,[810] Wait Hours: Per Job,[710] Wait Hours: Per Job,[730] Wait Hours: Per Job,[67] Wait Hours: Per Job,[106] Wait Hours: Per Job,[107] Wait Hours: Per Job,[109] Wait Hours: Per Job,[171] Wait Hours: Per Job,[244] Wait Hours: Per Job,[251] Wait Hours: Per Job,[670] Wait Hours: Per Job,[780] Wait Hours: Per Job,[785] Wait Hours: Per Job,[790] Wait Hours: Per Job
2014-08-01,0,0.11860000,0,0,26.16840000,79.79070000,0.00080000,0,0.00000000,0,0,0,0.03739474,16.29380222,0,0,0,0,0.01470000,0,0,0,0,0.34130000,0,0,0,1.03972500,0,0,0,0.62302500,0,1.13325255,0,0,0.00140000,0,0.00000000,0.00000000,0,0,0.44470000,0,1.83552785,0.91114476,0.70447778,0,0.43060000,0,0.00000000,0,0.52113333,0,1.23655000,0,0,0,0.71195000,0,0,0.47024000,0,0.58558155,0.03460000,1.89740960,0,0.84685000,1.20347354,0,0,0.11563333,0,0,0,0,0.10928852,0,0,0,0,0,0,0,0,0.00000000,0,0,0.67178118,0.25152500,0.39820000,0,0,0,0.29296190,0,0,0,0,0,0.24440000,0.12360000,0.28206000,0,0.14584286,0,0.84910000,0.08860000,0,0.08420000,0.33416667,0,0,0.21696293,0,0,0,0,0,0,0,0,0.18672000,0,0,0,0.29960000,0.02330000,0,0,0,0,0,0,0.33028000,0,0,0,0,0,0.33344066,0,0,0,0,0,0,0,0,0,0,0,0,0.29280000,0,0,0,0,0,0,0,0.06060000,0,0,0,0,0,0,0,0,0,0.06837143,0,0,0,0,0,0,0,0,0,0.13085172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-02,0,0,0,0,25.89260000,56.34750000,0.00220000,0,0,0,0.00000000,0,0.00187500,3.69421304,0,0,0,0,0.00135000,0,0,0,0,0.00020000,0,0,0,0.00305000,0,0,0,0.00055455,0,17.98405094,0,0,0.00000000,0,0,0,0,0,0.00683333,0,3.34978333,0.19752250,0.00086364,0,2.71093810,0,0.00090000,0,0.00091429,0,0.00227143,0,0,0,0.00000000,0,0,2.64382500,0,0.89334211,0,5.94201132,0,0.00145000,0.49159643,0,0,0.00000000,0,0,0,0,0.00007463,0,0,0,0.00000000,0,0,0,0,0.00000000,0,0,0.09325632,0,0.00000000,0.00000000,0.00000000,0,0.00033077,0,0,0,0,0,0,0.00000000,0.00000000,0,0.00093333,0,0.00104444,0,0,0,0,0,0,0.00720242,0.00000000,0,0,0,0,0,0,0,0.00000000,0,0,0,0.00000000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00169646,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-03,0,0,0,0,28.76910000,14.19285000,0.00292000,0,0.00970000,0,0,0,0.00202500,6.67272526,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.00536667,0,0.01018119,0,0,0.00000000,0,0,0.01000000,0,0,0.00530000,0,4.92536000,0.15518372,0.00919379,0,0.00181739,0,0.00091538,0,0.00375000,0,0.00000000,0,0,0,0.00406000,0,0,2.17837273,0,26.22958333,0,3.85819082,0,0.00440000,0.70076833,0,0,0,0,0,0,0,0.00405729,0,0,0,0,0,0,0,0,0,0,0,0.08774668,0,0.00000000,0,0.00000000,0,0.00465909,0,0,0,0,0,0,0,0.00424286,0,0.00000000,0,0.00464848,0,0,0,0,0,0,0.00522923,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0.00067500,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00318997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04,0,0,0,0,57.41580000,0.00340000,0.01300909,0,0.00140000,0,0,0,0.00375000,7.68676750,0,0,0,0,0,0,0,0,0,0.00265000,0,0,0,0.00310000,0,0,0,0.00420000,0,0.00452500,0,0,0,0,0,0.00670000,0,0,0.00603333,0,5.42777447,0.02193673,0.13449778,0,0.00442500,0,0.00000000,0,0.00445000,0,0.00235000,0,0,0,0.00780000,0,0,3.33677143,0,0.84027143,0,3.39186991,0,0.00412000,0.12688447,0,0,0,0,0,0,0,0.00435625,0,0,0,0,0,0.00140000,0,0,0,0,0,0.03459126,0,0,0,0,0,0.00472222,0,0,0,0,0,0,0,0.00110000,0,0.00750000,0,0.00576923,0,0,0,0.00660000,0,0,0.00627911,0.00530000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05,31.31810000,0,0,0,116.55015000,94.68796667,0,0,0.38140000,0,0,0,18.34338000,12.50540000,0,0,0,0,28.24060000,0,0,0,0,0.27890000,0,0,0,0,0,0,0,18.32795000,0,31.08140313,0,0,53.44375000,0,0,23.40080000,0,0,32.74720000,0,27.29959467,16.23934604,22.52577813,0,22.93488182,0,30.88625000,0,25.20456000,0,18.35567778,0,30.90920000,0,24.57650000,0,0,5.29264762,0,7.71820652,0,19.88028333,0,8.02905000,23.30449333,0,0,0,0,0,0,0,0.66581026,0,0,0,0,0,0,0,0,7.80515000,0,0,16.59714517,0,54.69310000,0,0,0,0,0,0,0,0,0,0,0,0,0,20.47166667,0,23.51220000,0,0,0,0,0,0,19.61842570,0,0,0,0,0,0,0,0,60.41360000,0,0,0,12.26472857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76326327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-06,1.99920000,0,0,0,116.27220000,53.98552500,0.05268889,0,0.00000000,0,0,0,0.50935714,6.94556528,0,0,0,0,0.00000000,0,0,0,0,1.41016667,0,0,0.05617500,0,0,0,0,0.79934000,0,0.08862833,0,0,0.00000000,0,0,0.04440000,0,0,0.09455000,0,1.52889560,0.49633587,1.59181818,0,2.79797165,0,0.23618000,0,0.57664167,0,0.00317805,0,0.00000000,0,0.43220000,0,0,0.86395128,0,0.57297377,0.00280000,1.33220928,0,0.10516000,1.72728786,0,0.00000000,0,0,0,0,0,0.83330556,0,0,0,0,0,0.00000000,0,0,0.78610000,0,0.00030000,0.62898122,0.59153333,0.07780000,0,1.00160000,0.23485000,2.27220000,0,0,0,0,0,0,0,0,0,0.63215000,0,0.00055000,0.14597500,0,0.00063333,0.43545000,0,0,0.52975714,0.18429048,0,0,0,0,0,0,0,0.26390000,0,0,0,0.06931000,0.16680000,0,0,0,0,0,0,0,0,0,0,0,0,0.55965806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32555000,0,0,0,0,0,0,0,0,1.32810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-07,0.00000000,0,0,0,0.29270000,1.62547500,0.50725714,0,0,0,0,0,0.74015714,4.48765143,0,0,0,0,2.81390000,0,0,0,0,0,0,0,0,0.01522857,0,0,0,4.07260000,0,6.46910263,0,0,0,0,0,0.00000000,0,0,0.00000000,0,1.26367083,2.41420519,6.87242381,0,4.35741750,0,3.16228000,0,0.99727097,0,0.00097500,0,0.00905000,0,5.01178571,0,0,4.22216923,0,2.47462571,0.00530000,1.69632863,0,1.69698333,0.76565565,0,0.24107143,0,0,0,0,0,0.22237101,0,0,0,0,0,0.15827500,0,0.47560000,0.01110000,0,2.84810000,2.02447690,0.19610000,0.00000000,0,0.43170000,0,0.32204000,0,0,0,0,0,0,0,0,0,0.09443333,0,1.61612500,0.11258571,1.66760000,0,0.00000000,0,0,0.62448395,0.70629375,0,0,0.59297500,0,0,0.36546667,0,0.01390000,0,0,0,0.10862857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57079333,0,0,0,0,0,0,0,0,0.48080000,0.47355000,0,0,0,0.41222500,0,0,0,0,0,0,0,0,0,0.16480000,0,0,0.41756667,0,0,0.39570000,0.20280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-08,0,0,0,0,93.22915000,36.63332000,0.15556000,0,3.29875000,0,0,0,2.05455385,18.30948148,0,0,0,0,0.00345000,0,0,0,0,0.36987778,0,0,0,3.51018000,0,0,0,2.12474000,0,1.13404821,0,0,0,0,0,3.04670000,0,0,2.40390000,0,4.02118814,3.44891141,6.39374583,0,3.76490235,0,2.41468000,0,1.11566389,0,0.99470000,0,1.58220000,0,5.49972222,0.00000000,0,10.10636207,0,3.84228056,0.00353333,3.04771714,0,1.78515000,7.25884041,0,0.34085000,0,0,0,0,0,3.56027500,0,0,0,0,0,0,0,0,0.00170000,0,0,1.93407083,0,0.09310000,0,0.00000000,0,1.67766000,0,0,0,0,0,0,0,0,0,1.68750000,0,1.48656667,0.06462000,0.00000000,0,0.00185000,0,0,0.79131688,0.13175000,0,0,0.22342222,0,0,0.16234000,0,0.05585000,0,0,0,0.17358182,0.26160000,0,0,0,0,0,0,0,0,0,0,0,0,2.37483548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93000000,0,0,0.02570000,0,0,0.00000000,0,0,0,0,0.22769553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-09,0,0,0,0,0.00000000,12.77500000,0.01603333,0,0.00000000,0,0,0,0.94235714,11.70383939,0,0,0,0,0.00070000,0,0,0,0,0.00000000,0,0,0,0.00000000,0,0,0,0.48755091,0,4.81867895,0,0,0,0,0,0.00080000,0,0,0,0,0.85380000,5.80921712,2.09124400,0,1.38742075,0,1.74515000,0,2.37675263,0,0.00000000,0,0.00000000,0,1.29500000,0,0,3.02923333,0,1.19090652,0.00360000,3.39537087,0,1.81625000,5.51291773,0,0,0,0,0,0,0,0.40872692,0,0,0,0,0,0,0,0,0,0,0,0.61379083,1.09640000,0.00000000,0,0.02030000,0,0.88026667,0,0,0,0,0,0,0.91810000,0,0,3.45925000,0,0.00166667,0,0,0,0,0,0,0.23213890,0.00195000,0,0,0,0,0,0,0,0.00000000,0,0.00690000,0,0.35377143,0.51905000,0,0,0,0,0,0,0,0,0,0,0,0,0.17135203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01220000,0,0,0,0,0,0,0,0.09580669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-10,0,0,0,0,0.00000000,12.09837500,0.00500000,0,0.00210000,0,0,0,0.00194000,9.94806000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00282881,0,2.61133421,0,0,0,0,0,0.00415000,0,0,0,0,0.00414667,3.80465385,0.00272353,0,4.46970938,0,0.00140000,0,0.00323529,0,0,0,0.00530000,0,0.00150000,0,0,2.37060000,0,0.18079863,0,2.67457185,0,0.00322000,5.20271887,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00416667,0.02960686,0.00000000,0,0,0.00030000,0,0,0,0,0,0,0,0,0.00000000,0.00433000,0,0.00201818,0,0.00860000,0.00135000,0,0,0,0,0,0.00186096,0,0,0,0,0,0,0,0,0.00000000,0,0.00070000,0,0.00277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
