Day,[106] Wait Hours: Per Job,[212] Wait Hours: Per Job,[125] Wait Hours: Per Job,[56] Wait Hours: Per Job,[144] Wait Hours: Per Job,[84] Wait Hours: Per Job,[100] Wait Hours: Per Job,[15] Wait Hours: Per Job,[115] Wait Hours: Per Job,[207] Wait Hours: Per Job,[40] Wait Hours: Per Job,[120] Wait Hours: Per Job,[2000] Wait Hours: Per Job,[83] Wait Hours: Per Job,[93] Wait Hours: Per Job,[2048] Wait Hours: Per Job,[7] Wait Hours: Per Job,[10] Wait Hours: Per Job,[24] Wait Hours: Per Job,[48] Wait Hours: Per Job,[80] Wait Hours: Per Job,[69] Wait Hours: Per Job,[8] Wait Hours: Per Job,[52] Wait Hours: Per Job,[18] Wait Hours: Per Job,[43] Wait Hours: Per Job,[12] Wait Hours: Per Job,[103] Wait Hours: Per Job,[132] Wait Hours: Per Job,[96] Wait Hours: Per Job,[30] Wait Hours: Per Job,[14] Wait Hours: Per Job,[22] Wait Hours: Per Job,[204] Wait Hours: Per Job,[38] Wait Hours: Per Job,[150] Wait Hours: Per Job,[128] Wait Hours: Per Job,[42] Wait Hours: Per Job,[90] Wait Hours: Per Job,[70] Wait Hours: Per Job,[64] Wait Hours: Per Job,[19] Wait Hours: Per Job,[20] Wait Hours: Per Job,[51] Wait Hours: Per Job,[29] Wait Hours: Per Job,[47] Wait Hours: Per Job,[98] Wait Hours: Per Job,[33] Wait Hours: Per Job,[240] Wait Hours: Per Job,[25] Wait Hours: Per Job,[5] Wait Hours: Per Job,[28] Wait Hours: Per Job,[49] Wait Hours: Per Job,[34] Wait Hours: Per Job,[4] Wait Hours: Per Job,[112] Wait Hours: Per Job,[86] Wait Hours: Per Job,[26] Wait Hours: Per Job,[864] Wait Hours: Per Job,[13] Wait Hours: Per Job,[2] Wait Hours: Per Job,[68] Wait Hours: Per Job,[126] Wait Hours: Per Job,[59] Wait Hours: Per Job,[50] Wait Hours: Per Job,[122] Wait Hours: Per Job,[45] Wait Hours: Per Job,[35] Wait Hours: Per Job,[23] Wait Hours: Per Job,[196] Wait Hours: Per Job,[220] Wait Hours: Per Job,[197] Wait Hours: Per Job,[138] Wait Hours: Per Job,[3] Wait Hours: Per Job,[82] Wait Hours: Per Job,[17] Wait Hours: Per Job,[9] Wait Hours: Per Job,[66] Wait Hours: Per Job,[76] Wait Hours: Per Job,[99] Wait Hours: Per Job,[65] Wait Hours: Per Job,[72] Wait Hours: Per Job,[192] Wait Hours: Per Job,[11] Wait Hours: Per Job,[44] Wait Hours: Per Job,[81] Wait Hours: Per Job,[60] Wait Hours: Per Job,[243] Wait Hours: Per Job,[16] Wait Hours: Per Job,[375] Wait Hours: Per Job,[256] Wait Hours: Per Job,[54] Wait Hours: Per Job,[6] Wait Hours: Per Job,[248] Wait Hours: Per Job,[135] Wait Hours: Per Job,[41] Wait Hours: Per Job,[384] Wait Hours: Per Job,[21] Wait Hours: Per Job,[32] Wait Hours: Per Job,[27] Wait Hours: Per Job,[110] Wait Hours: Per Job,[57] Wait Hours: Per Job,[180] Wait Hours: Per Job,[160] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[75] Wait Hours: Per Job,[37] Wait Hours: Per Job,[174] Wait Hours: Per Job,[55] Wait Hours: Per Job,[234] Wait Hours: Per Job,[157] Wait Hours: Per Job,[226] Wait Hours: Per Job,[224] Wait Hours: Per Job,[117] Wait Hours: Per Job,[36] Wait Hours: Per Job,[153] Wait Hours: Per Job,[119] Wait Hours: Per Job,[78] Wait Hours: Per Job,[225] Wait Hours: Per Job,[183] Wait Hours: Per Job,[31] Wait Hours: Per Job,[705] Wait Hours: Per Job,[161] Wait Hours: Per Job,[129] Wait Hours: Per Job,[250] Wait Hours: Per Job,[108] Wait Hours: Per Job,[1] Wait Hours: Per Job,[162] Wait Hours: Per Job,[46] Wait Hours: Per Job,[63] Wait Hours: Per Job,[241] Wait Hours: Per Job,[200] Wait Hours: Per Job,[148] Wait Hours: Per Job,[181] Wait Hours: Per Job,[194] Wait Hours: Per Job,[209] Wait Hours: Per Job,[350] Wait Hours: Per Job,[62] Wait Hours: Per Job,[252] Wait Hours: Per Job,[146] Wait Hours: Per Job,[512] Wait Hours: Per Job,[159] Wait Hours: Per Job,[114] Wait Hours: Per Job,[139] Wait Hours: Per Job,[187] Wait Hours: Per Job,[121] Wait Hours: Per Job,[140] Wait Hours: Per Job,[210] Wait Hours: Per Job,[61] Wait Hours: Per Job,[39] Wait Hours: Per Job,[97] Wait Hours: Per Job,[169] Wait Hours: Per Job,[188] Wait Hours: Per Job,[113] Wait Hours: Per Job,[400] Wait Hours: Per Job,[500] Wait Hours: Per Job,[176] Wait Hours: Per Job,[111] Wait Hours: Per Job,[216] Wait Hours: Per Job,[255] Wait Hours: Per Job,[152] Wait Hours: Per Job,[171] Wait Hours: Per Job,[800] Wait Hours: Per Job,[191] Wait Hours: Per Job,[133] Wait Hours: Per Job,[105] Wait Hours: Per Job,[92] Wait Hours: Per Job,[625] Wait Hours: Per Job,[101] Wait Hours: Per Job,[88] Wait Hours: Per Job,[175] Wait Hours: Per Job,[233] Wait Hours: Per Job,[124] Wait Hours: Per Job,[58] Wait Hours: Per Job,[203] Wait Hours: Per Job,[147] Wait Hours: Per Job,[218] Wait Hours: Per Job,[168] Wait Hours: Per Job,[87] Wait Hours: Per Job,[127] Wait Hours: Per Job,[136] Wait Hours: Per Job,[195] Wait Hours: Per Job,[130] Wait Hours: Per Job,[211] Wait Hours: Per Job,[53] Wait Hours: Per Job,[155] Wait Hours: Per Job,[71] Wait Hours: Per Job,[170] Wait Hours: Per Job,[142] Wait Hours: Per Job,[94] Wait Hours: Per Job,[102] Wait Hours: Per Job,[107] Wait Hours: Per Job,[123] Wait Hours: Per Job,[131] Wait Hours: Per Job,[145] Wait Hours: Per Job,[163] Wait Hours: Per Job,[173] Wait Hours: Per Job,[237] Wait Hours: Per Job,[320] Wait Hours: Per Job,[640] Wait Hours: Per Job,[768] Wait Hours: Per Job
2013-08-01,0,0,74.97890000,0,0,0,0.00000000,1.64206000,0,0,0.00000000,0.00000000,0,0,0,0,3.92523333,1.98874000,0,0.00000000,0,0,0.46609292,0,0.00001429,0.00005000,8.39217353,0,0,0.00000000,0.00000000,0.00023333,0.00000000,0,0,0.00000000,0.00002500,0,0,0,0.00011029,0.00000000,1.46010000,0.00000000,0,0,0,0,0,0.00000000,0.12271020,0,0,0,0.37474228,0,0,0,0,10.30285000,0.16635179,0,0,0,0.00000000,0,0.00000000,0.00000000,0,0,0,0,0,0.12400027,0,0.00000000,0.09302500,0,0,0.00000000,0,0.00000000,0,0.28820000,0,0,0.00000000,0,0.04997423,0,0.92322000,0,0.31207322,0,0,0,0,0.00000000,0.88664848,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.11074688,0,0,0,0.00527500,0,0.01929453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-02,0,0,68.57530000,0,0,0,0.00000000,0.00465000,0,0,0.00890000,0.00000000,0,0,0,0,9.46162000,5.01419444,0.00000000,0.00223333,0,0,0.78559382,0.00415000,0.00000000,0.00000000,3.62572979,0,0,0.00000000,0.07593333,0.00000000,0,0,0,0.00000000,0.04927667,0,0,0,0.01708837,0,0.05903478,0.72570000,0,0,0,0,0,0,0.01531781,0,0,0,0.65852194,0.40420000,0,0,0,6.38630000,0.07312523,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.15491570,0,0.00000000,0.00007500,0,0,0.00000000,0,0,0,0.00000000,0,0,0.00000000,0,0.09174621,0,1.03290000,0,0.31644301,0,0,0,0,0,1.24232615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33355000,0,0,0,0.00000000,0,0.01889158,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0.06156667,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-03,0,0,0,0,0,0,0.07000000,0.00000000,0,0,0,0.00000000,0,0,0,0,35.45835000,3.22736053,0,0.00000000,0.00030000,0,0.31079898,0.00000000,0.00445714,0,1.34379333,0,0,0,0.00000000,0,0,0,0,0.00000000,0.00930000,0,0,0,0.00378077,0,0.00077805,0,0,0,0,0,0,0.00000000,2.00226667,0,0,0,0.94018919,0.00000000,0,0,0,4.35745714,0.23448339,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.10261581,0,0,0.00000000,0,0,0,0,0,0,0.00380000,0,0,0.00000000,0,0.22401976,0,1.14361111,0,0.32517477,0,0,0,0,0,0.61205625,0,0,0,0,0,0.04006667,0,0,0,0,0,0,0,0,0.00015000,0.00000000,0,0,0,0,0,0.48710833,0,0,0,0,0,0.03505816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01402857,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-04,0,0,0,0,0,0,0.13335357,0.00000000,0,0,0,0.00000000,0,0,0,0,23.64547500,0.72335876,0,0.00000000,0,0,0.53021154,0,0.00000857,0,5.08032222,0,0,0,0.00000000,0,0,0,0,0.00002000,0.00000000,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0.00000000,0.02589444,0,0,0,0.63668478,0.00000000,0,0,0,1.50526667,0.03626163,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.07904641,0,0,0.00000000,0,0,0,0.00000000,0,0,0.00000659,0,0,0.00000000,0,0.16869895,0,0.94809524,0,0.27515321,0,0,0.00000000,0,0,11.43448333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0.15647143,0,0,0,0,0,0.06502968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,0,0,2.26056667,0,0,0,1.85600000,0.00480000,0,0,0,0,0,0,0,0,0.02130714,0.78030645,0,0.00000000,0,0,0.09994775,0,0.00702500,0,0.01135000,0,0,0.00435714,0.00824615,0,0,0,0,0,0.00484400,0,0,0,0.00657241,0,0.00598333,0,0,0,0,0,0,0.01000000,0.00569000,0,0,0,0.07250198,0.00000000,0,0,0,27.01890000,0.01649912,0,0,0,0,0,0.01040000,0,0,0,0,0,0,0.07240172,0,0,0.00704000,0,0,0,0,0,0,0.02487857,0,0,0,0,0.12602738,0,0.59183636,0,0.31738327,0,0,0,0,0.01242500,1.34003651,0,0,0,0,0,0.00985000,0,0,0,0,0,0,0,0,0.00370000,0.00000000,0,0,0,0,0,0.00554118,0,0,0,0,0,0.11962305,0,0.00560000,0,0,0,0,0.01023750,0,0,0,0,0,0,0.01005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0.17307429,0,0.00520000,0,0.00796667,0,0,0,0.00756667,0,0,0,0,0.00610000,0.00473333,0,0,0,0.00433333,0,0.00447273,0,0,0,0,0,0,0,0,0,0,0,0.03995754,0,0,0,0,0.00000000,0.88250000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.08091067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333109,0,0.00790000,0,0.29221000,0,0,0,0,0,0.00433750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830000,0,0,0,0,0,0,0,0,0,0,0,0,0.22199580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,13.99095000,0,44.52720000,0,0,0,0.23350000,6.49087647,0,0,20.33666667,0,0,0,0,0,25.01885385,12.51710926,0,0,0,0,8.51246103,0,1.40906667,0,20.11234571,0,0,0.27650000,2.58029000,0.00030000,0,0,0,0.00000000,4.53082759,0,0,0,3.49146429,0,5.03414583,0,0,0,0,0,0,0.00091429,11.85458333,0,0,0,10.93073510,0,0,0,0,12.53503846,2.11044253,0,0,0,0.60870000,0,0.67170000,0,0,0,0,0,0,9.30991048,0,0.44830000,1.99758333,0,0,6.96520000,0.08920000,0,16.92900000,6.32797600,0,0,0.47720000,0,7.35264000,0,0.29876207,0,11.91700000,0,0,0,0,0.00000000,9.82470513,0,0,0,0,0,0.22703333,0,0,0,0,0,0,0,0,0,2.75041373,0,0,0,0,0,28.46585000,0,0,0,0.16850000,0,4.35202989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0
2013-08-08,1.42875000,0,0,0,0,0,0.72325000,4.18850000,0,0,3.06423333,0,0,0,0,0,181.80080000,6.05696415,1.88070000,0.02580000,0,0,2.89814914,3.51445000,2.24148333,0,18.32345000,0,0,0,3.42091667,3.90830000,0,0,0,0,2.21692000,0,0,0,2.06296667,0,3.14534000,0,0,0,0,0,0,0,3.66894286,0,0,0,11.42745592,0,0,0,0,0.00000000,0.72527808,3.14335000,0,0,1.97475000,0,2.11760000,0,0,0,0,0,0,1.53718026,0,0,2.80460000,0,0,3.79646667,0,0,4.00890000,0.38211538,0,0,2.39036667,0,1.90158472,0,0.27548462,0,3.36461765,0,0,0,0,0,2.69592549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99048780,0,0,0,0,0,9.66720000,0,0,0,0.13390000,0,1.45506208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-09,2.42940000,0,0,0,0,0,1.10525000,2.81643478,0,0,3.19212222,0,0,0,0,0,18.32293077,7.95567021,0.00390000,0,1.40070000,0,4.51072925,12.18920000,4.56135833,0,11.99060909,0,0,0,5.00319333,7.34725714,0,0.00580000,0,0,2.81549231,0,0,0,1.75272593,3.25078000,7.88813125,0,0,0,0,0,0,2.63500000,3.15209333,0,0,0,4.01270240,0,0,0,0,2.97546667,1.41785548,8.31670000,0,6.03030000,1.81062500,0,7.25195000,0,0,0,0,0,0,1.84265974,0,3.42206000,1.65889600,0,0,1.88625000,0,0,0.25208333,0.92521538,0,0,3.17483000,0,2.94067771,0,0.54359375,0,3.23550259,0,0,0,0,0.01460000,2.58916875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75995694,0,0,0,0,0,18.18690000,0,0,0,0,0,2.25623561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01922400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-10,0.00000000,0,0.00000000,0,0,0,0.00000000,1.24027500,0,0,9.83726000,0.07470000,0,0,0,0,59.46297500,5.45411864,0.00000000,0,1.19816000,0,2.73155419,0,0.53718571,0,45.68360000,0,0,0,4.07720833,21.04185000,0.00000000,0.00000000,0,0,0.12842222,0,0,0,0.39672414,0,1.30470000,0.00000000,0,0,0,0,0,0.31445000,5.43200667,0.00000000,0,0,2.04205514,0,0,0,0,0,1.81029477,0,0,0.13500000,0.00000000,0,0.15060000,0,0.00000000,0,0,0,0,0.75193846,0,0,2.12960000,0,0,0,0,0,0,0.00000000,0,0,0.80984444,0,1.29956095,0,0.42024286,0,0.92760000,0,0,0,0,0,7.50080909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20680000,0,0,0,0,0,2.12958435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06269412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
