title,,,,,,,,,,,,,,,,,,
CPU Hours: Total: by Job Wall Time,,,,,,,,,,,,,,,,,,
parameters,,,,,,,,,,,,,,,,,,
Job Size =  9 - 64,,,,,,,,,,,,,,,,,,
start,end,,,,,,,,,,,,,,,,,
7/1/2015,12/31/2015,,,,,,,,,,,,,,,,,
---------,,,,,,,,,,,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total
Day,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total,,,0,73.45286848,6753.872184,6161.933788,52774.62934,62293.71624,87581.70362,420730.9039
7/1/2015,0,75.9076,5564.6976,4675.015,40655.9925,38332.1088,57183.2054,347330.9325,,,,,,,,,,
7/2/2015,0,48.4533,4788.0234,5056.7657,52805.4101,46241.8699,75250.2057,396030.5432,,,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total
7/3/2015,0,31.0643,3498.0204,4904.1222,93453.1021,61110.4801,82826.2287,490410.4713,,,0,0.011542474,1.061311805,0.968293876,8.293070346,9.788911404,13.76269693,66.11417316
7/4/2015,0,36.9304,2216.8023,3645.6901,33244.5073,37775.662,36150.9767,337529.2704,,,,,,,,,,
7/5/2015,0,22.1935,2587.529,2450.4374,29058.2579,41857.5646,33067.0548,252858.8835,,,,,,,,,,
7/6/2015,0,45.6135,3904.7753,4989.1278,37221.7879,38142.4507,52993.6056,273290.1956,,,,,,,,,,
7/7/2015,0,50.9159,5043.8384,5346.41,52088.1543,71414.9374,64591.9665,400208.2042,,,,,,,,,,
7/8/2015,0,40.8295,6046.587,5123.4086,43848.508,44125.969,57392.7242,430856.21,,,,,,,,,,
7/9/2015,0,45.4125,5684.2238,5203.7293,48774.1114,54628.3927,67962.7168,431513.215,,,,,,,,,,
7/10/2015,0,55.0016,5890.6507,5531.3725,44295.8282,59888.6993,88997.3186,395980.1985,,,,,,,,,,
7/11/2015,0,38.2925,3221.2156,3350.5334,45002.0472,41463.7391,52773.4731,398002.9922,,,,,,,,,,
7/12/2015,0,24.2155,3153.3333,3315.4509,59188.1247,24673.5538,51996.6497,340973.6931,,,,,,,,,,
7/13/2015,0,53.6517,6170.2226,6344.762,44029.1507,43616.8119,56538.7723,241721.2467,,,,,,,,,,
7/14/2015,0,49.2889,3429.8864,4089.3101,30401.5064,36899.9726,52606.9035,276365.2016,,,,,,,,,,
7/15/2015,0,45.0437,4332.1287,4789.8474,45671.3511,73320.6856,79934.7728,512118.0944,,,,,,,,,,
7/16/2015,0,48.8392,4464.6126,4624.6965,30471.1236,38750.1014,44648.7776,449971.6922,,,,,,,,,,
7/17/2015,0,39.8833,4333.9034,4741.101,42257.9238,59099.4944,55054.1646,334899.667,,,,,,,,,,
7/18/2015,0,24.7932,3137.7181,3970.2233,34119.243,25005.1153,63003.0511,381146.2916,,,,,,,,,,
