title,,,,,,,,,,,,,,,,,,
CPU Hours: Total: by Job Wall Time,,,,,,,,,,,,,,,,,,
parameters,,,,,,,,,,,,,,,,,,
Job Size =  65 - 256,,,,,,,,,,,,,,,,,,
start,end,,,,,,,,,,,,,,,,,
7/1/2015,12/31/2015,,,,,,,,,,,,,,,,,
---------,,,,,,,,,,,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total
Day,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total,,,0,89.39181793,9555.135684,10937.51936,72231.4922,103927.2827,116584.0742,574025.6551
7/1/2015,0,175.3601,9736.7047,9348.9864,54218.6889,34972.6734,32202.0444,518285.0946,,,,,,,,,,
7/2/2015,0,128.7467,9791.5789,10499.6456,63250.0555,54563.9979,63899.0444,457526.2068,,,[0 - 1s] CPU Hours: Total,[1 - 30s] CPU Hours: Total,[30s - 30min] CPU Hours: Total,[30 - 60min] CPU Hours: Total,[1 - 5hr] CPU Hours: Total,[5 - 10hr] CPU Hours: Total,[10 - 18hr] CPU Hours: Total,[18+hr] CPU Hours: Total
7/3/2015,0,63.2625,10453.978,10243.6003,52929.211,36475.822,58834.8799,528621.8911,,,0,0.010074014,1.076816335,1.232604109,8.140130428,11.71208859,13.13844613,64.68984038
7/4/2015,0,90.7023,5538.8315,7251.0623,23487.171,27004.4578,101837.5601,616752.5977,,,,,,,,,,
7/5/2015,0,50.9242,8968.9845,14251.8844,32678.2398,53937.2045,174161.7445,655613.9197,,,,,,,,,,
7/6/2015,0,50.2213,7028.6232,15361.329,43854.4576,40633.1998,138749.4833,795535.3462,,,,,,,,,,
7/7/2015,0,81.2688,8416.6302,13118.8333,50215.4042,95162.3824,93352.6245,586535.2343,,,,,,,,,,
7/8/2015,0,85.7411,11106.5808,12962.1513,60553.2807,23387.2709,86043.1689,462287.9302,,,,,,,,,,
7/9/2015,0,96.222,13577.2236,14820.0912,69419.8947,61889.1179,99216.4587,599039.0871,,,,,,,,,,
7/10/2015,0,60.4197,13792.5136,15858.8733,56079.5959,54290.6418,77473.4244,595219.0352,,,,,,,,,,
7/11/2015,0,39.2376,10108.9738,3904.6445,52302.2534,51489.0798,65961.44,594972.9457,,,,,,,,,,
7/12/2015,0,43.887,12693.9909,9349.1491,70168.2953,78073.1778,55373.6355,605776.3487,,,,,,,,,,
7/13/2015,0,103.4203,19569.5001,17611.4976,108772.3267,147977.1087,132420.7045,369488.5689,,,,,,,,,,
7/14/2015,0,58.4412,5560.9408,3427.4179,48005.9989,89706.969,55990.321,171205.802,,,,,,,,,,
7/15/2015,0,74.7412,8500.031,6957.1379,53423.0423,59800.3644,73905.2732,537183.0535,,,,,,,,,,
7/16/2015,0,69.6798,6632.1422,3944.5157,53687.2622,96014.1999,81816.7111,600094.1575,,,,,,,,,,
7/17/2015,0,69.8325,7327.5844,4072.649,46701.5689,61221.7245,49910.3633,561956.7876,,,,,,,,,,
7/18/2015,0,48.2087,3359.3781,1697.8889,39819.9756,115639.0398,83350.2046,674992.4441,,,,,,,,,,
7/19/2015,0,31.4356,4089.5616,1333.4444,23328.3511,66301.1509,111132.6847,776671.1433,,,,,,,,,,
7/20/2015,0,59.8332,10680.01,6264.2664,52190.7909,76827.0879,94203.2313,803123.759,,,,,,,,,,
7/21/2015,0,72.5356,7615.0064,4720.7466,62859.3978,120394.5508,93777.0267,859629.838,,,,,,,,,,
7/22/2015,0,84.5001,5836.981,7804.5934,77400.769,122803.7667,127994.4404,676270.3624,,,,,,,,,,
7/23/2015,0,61.6777,3841.169,5525.4396,47599.129,84791.4596,107027.0513,640108.2048,,,,,,,,,,
7/24/2015,0,68.8436,5977.1578,9014.0977,67726.3978,100183.7244,140085.6378,781904.4888,,,,,,,,,,
7/25/2015,0,48.1201,5999.9667,6425.422,54042.6509,79492.2065,102263.0444,701359.6689,,,,,,,,,,
7/26/2015,0,38.2935,4815.2956,3219.9954,56291.1779,52273.5646,70057.3468,825869.7856,,,,,,,,,,
7/27/2015,0,66.6822,8398.0248,2842.3633,69433.5131,130424.8448,278549.089,774074.1463,,,,,,,,,,
7/28/2015,0,82.7222,7698.1475,5097.7201,76724.4533,86941.1359,200187.7202,553467.662,,,,,,,,,,
7/29/2015,0,86.1291,7467.8406,6771.6247,74126.8534,139622.0623,193632.9624,549070.0644,,,,,,,,,,
7/30/2015,0,36.9446,7164.7677,8039.4709,54112.1021,115535.1753,216265.9555,752982.7722,,,,,,,,,,
7/31/2015,0,28.3134,8081.5845,6192.5068,49223.0397,160185.2335,188177.9711,666111.2068,,,,,,,,,,
8/1/2015,0,39.6848,3525.258,3767.8844,45163.9331,168354.9334,180926.5557,691215.8136,,,,,,,,,,
8/2/2015,0,26.289,3201.3533,3752.3066,40668.182,130420.4312,151053.9713,758949.2993,,,,,,,,,,
8/3/2015,0,86.9823,10203.1192,7459.5601,34887.198,59868.2154,173949.1198,571937.8889,,,,,,,,,,
8/4/2015,0,106.1278,6825.1244,4777.5044,56298.2787,161485.211,142832.7596,685148.6399,,,,,,,,,,
8/5/2015,0,92.5141,6438.7907,7552.8021,63179.6622,104047.6975,185129.9799,518645.1577,,,,,,,,,,
8/6/2015,0,94.5291,6265.1936,7901.8488,75635.1087,249782.0513,234398.5691,576738.1913,,,,,,,,,,
8/7/2015,0,72.8357,5826.9624,10722.6912,93245.3669,246051.2755,198164.9286,377522.5742,,,,,,,,,,
8/8/2015,0,60.6979,6741.1085,11014.4313,71619.3956,94298.9366,222487.3555,415606.1868,,,,,,,,,,
